GT_Título,LLM_Título,Nível_GT,Nível_LLM,Similaridade,Caminho_GT,Caminho_LLM,Tamanho_GT,Tamanho_LLM
Compact Architecture Design,2.5 Mobile Deployment Strategies,Nível 4,Nível 3,0.7695,root > Vision Transformer > Efficient Transformer > Compact Architecture Design,A Survey on Visual Transformers > 2 Architectural Innovations in Visual Transformers > 2.5 Mobile Deployment Strategies,369,862
Future Prospects,2.8 Discrete Representations for Robustness,Nível 3,Nível 3,0.7695,root > Conclusions and Discussions > Future Prospects,A Survey on Visual Transformers > 2 Architectural Innovations in Visual Transformers > 2.8 Discrete Representations for Robustness,2535,925
Transformer with Convolution,Visual Question Answering (VQA),Nível 3,Nível 3,0.7695,Vision Transformer > Backbone for Representation Learning > Transformer with Convolution,A Survey on Visual Transformers > 5 Applications and Performance Analysis > Visual Question Answering (VQA),425,175
Segmentation,1.1 Historical Context and Development,Nível 3,Nível 3,0.7695,Vision Transformer > High/Mid-level Vision > Segmentation,A Survey on Visual Transformers > 1 Introduction to Visual Transformers > 1.1 Historical Context and Development,512,507
Other Tasks,2.7 Global Dependencies with GrafT,Nível 3,Nível 3,0.7695,Vision Transformer > High/Mid-level Vision > Other Tasks,A Survey on Visual Transformers > 2 Architectural Innovations in Visual Transformers > 2.7 Global Dependencies with GrafT,795,591
Image Processing,1.3 Comparison with Traditional Convolutional Neural Networks,Nível 3,Nível 3,0.7695,Vision Transformer > Low-level Vision > Image Processing,A Survey on Visual Transformers > 1 Introduction to Visual Transformers > 1.3 Comparison with Traditional Convolutional Neural Networks,688,705
Compact Architecture Design,2.5 Mobile Deployment Strategies,Nível 3,Nível 3,0.7695,Vision Transformer > Efficient Transformer > Compact Architecture Design,A Survey on Visual Transformers > 2 Architectural Innovations in Visual Transformers > 2.5 Mobile Deployment Strategies,369,862
Transformer with Convolution,Visual Question Answering (VQA),Nível 2,Nível 3,0.7695,Backbone for Representation Learning > Transformer with Convolution,A Survey on Visual Transformers > 5 Applications and Performance Analysis > Visual Question Answering (VQA),425,175
Transformer with Convolution,Visual Question Answering (VQA),Nível 1,Nível 3,0.7695,Transformer with Convolution,A Survey on Visual Transformers > 5 Applications and Performance Analysis > Visual Question Answering (VQA),425,175
Segmentation,1.1 Historical Context and Development,Nível 2,Nível 3,0.7695,High/Mid-level Vision > Segmentation,A Survey on Visual Transformers > 1 Introduction to Visual Transformers > 1.1 Historical Context and Development,512,507
Other Tasks,2.7 Global Dependencies with GrafT,Nível 2,Nível 3,0.7695,High/Mid-level Vision > Other Tasks,A Survey on Visual Transformers > 2 Architectural Innovations in Visual Transformers > 2.7 Global Dependencies with GrafT,795,591
Segmentation,1.1 Historical Context and Development,Nível 1,Nível 3,0.7695,Segmentation,A Survey on Visual Transformers > 1 Introduction to Visual Transformers > 1.1 Historical Context and Development,512,507
Other Tasks,2.7 Global Dependencies with GrafT,Nível 1,Nível 3,0.7695,Other Tasks,A Survey on Visual Transformers > 2 Architectural Innovations in Visual Transformers > 2.7 Global Dependencies with GrafT,795,591
Image Processing,1.3 Comparison with Traditional Convolutional Neural Networks,Nível 2,Nível 3,0.7695,Low-level Vision > Image Processing,A Survey on Visual Transformers > 1 Introduction to Visual Transformers > 1.3 Comparison with Traditional Convolutional Neural Networks,688,705
Image Processing,1.3 Comparison with Traditional Convolutional Neural Networks,Nível 1,Nível 3,0.7695,Image Processing,A Survey on Visual Transformers > 1 Introduction to Visual Transformers > 1.3 Comparison with Traditional Convolutional Neural Networks,688,705
Compact Architecture Design,2.5 Mobile Deployment Strategies,Nível 2,Nível 3,0.7695,Efficient Transformer > Compact Architecture Design,A Survey on Visual Transformers > 2 Architectural Innovations in Visual Transformers > 2.5 Mobile Deployment Strategies,369,862
Compact Architecture Design,2.5 Mobile Deployment Strategies,Nível 1,Nível 3,0.7695,Compact Architecture Design,A Survey on Visual Transformers > 2 Architectural Innovations in Visual Transformers > 2.5 Mobile Deployment Strategies,369,862
Future Prospects,2.8 Discrete Representations for Robustness,Nível 2,Nível 3,0.7695,Conclusions and Discussions > Future Prospects,A Survey on Visual Transformers > 2 Architectural Innovations in Visual Transformers > 2.8 Discrete Representations for Robustness,2535,925
Future Prospects,2.8 Discrete Representations for Robustness,Nível 1,Nível 3,0.7695,Future Prospects,A Survey on Visual Transformers > 2 Architectural Innovations in Visual Transformers > 2.8 Discrete Representations for Robustness,2535,925
Pure Transformer,3.1 Understanding Self-Attention Mechanisms in ViTs,Nível 4,Nível 3,0.769,root > Vision Transformer > Backbone for Representation Learning > Pure Transformer,A Survey on Visual Transformers > 3 Attention Mechanisms and Learning Processes > 3.1 Understanding Self-Attention Mechanisms in ViTs,1415,793
Image Processing,3.5 Enhancing Efficiency with Uniform Attention,Nível 4,Nível 3,0.769,root > Vision Transformer > Low-level Vision > Image Processing,A Survey on Visual Transformers > 3 Attention Mechanisms and Learning Processes > 3.5 Enhancing Efficiency with Uniform Attention,688,613
Challenges,Visual Reasoning,Nível 3,Nível 3,0.769,root > Conclusions and Discussions > Challenges,A Survey on Visual Transformers > 5 Applications and Performance Analysis > Visual Reasoning,396,204
Pure Transformer,3.1 Understanding Self-Attention Mechanisms in ViTs,Nível 3,Nível 3,0.769,Vision Transformer > Backbone for Representation Learning > Pure Transformer,A Survey on Visual Transformers > 3 Attention Mechanisms and Learning Processes > 3.1 Understanding Self-Attention Mechanisms in ViTs,1415,793
Image Processing,3.5 Enhancing Efficiency with Uniform Attention,Nível 3,Nível 3,0.769,Vision Transformer > Low-level Vision > Image Processing,A Survey on Visual Transformers > 3 Attention Mechanisms and Learning Processes > 3.5 Enhancing Efficiency with Uniform Attention,688,613
Pure Transformer,3.1 Understanding Self-Attention Mechanisms in ViTs,Nível 2,Nível 3,0.769,Backbone for Representation Learning > Pure Transformer,A Survey on Visual Transformers > 3 Attention Mechanisms and Learning Processes > 3.1 Understanding Self-Attention Mechanisms in ViTs,1415,793
Pure Transformer,3.1 Understanding Self-Attention Mechanisms in ViTs,Nível 1,Nível 3,0.769,Pure Transformer,A Survey on Visual Transformers > 3 Attention Mechanisms and Learning Processes > 3.1 Understanding Self-Attention Mechanisms in ViTs,1415,793
Image Processing,3.5 Enhancing Efficiency with Uniform Attention,Nível 2,Nível 3,0.769,Low-level Vision > Image Processing,A Survey on Visual Transformers > 3 Attention Mechanisms and Learning Processes > 3.5 Enhancing Efficiency with Uniform Attention,688,613
Image Processing,3.5 Enhancing Efficiency with Uniform Attention,Nível 1,Nível 3,0.769,Image Processing,A Survey on Visual Transformers > 3 Attention Mechanisms and Learning Processes > 3.5 Enhancing Efficiency with Uniform Attention,688,613
Challenges,Visual Reasoning,Nível 2,Nível 3,0.769,Conclusions and Discussions > Challenges,A Survey on Visual Transformers > 5 Applications and Performance Analysis > Visual Reasoning,396,204
Challenges,Visual Reasoning,Nível 1,Nível 3,0.769,Challenges,A Survey on Visual Transformers > 5 Applications and Performance Analysis > Visual Reasoning,396,204
Compact Architecture Design,3.2 Scale-Invariant Feature Transforms (SIFT) for Enhanced Interpretability,Nível 4,Nível 3,0.7686,root > Vision Transformer > Efficient Transformer > Compact Architecture Design,A Survey on Visual Transformers > 3 Attention Mechanisms and Learning Processes > 3.2 Scale-Invariant Feature Transforms (SIFT) for Enhanced Interpretability,369,783
Compact Architecture Design,3.2 Scale-Invariant Feature Transforms (SIFT) for Enhanced Interpretability,Nível 3,Nível 3,0.7686,Vision Transformer > Efficient Transformer > Compact Architecture Design,A Survey on Visual Transformers > 3 Attention Mechanisms and Learning Processes > 3.2 Scale-Invariant Feature Transforms (SIFT) for Enhanced Interpretability,369,783
Compact Architecture Design,3.2 Scale-Invariant Feature Transforms (SIFT) for Enhanced Interpretability,Nível 2,Nível 3,0.7686,Efficient Transformer > Compact Architecture Design,A Survey on Visual Transformers > 3 Attention Mechanisms and Learning Processes > 3.2 Scale-Invariant Feature Transforms (SIFT) for Enhanced Interpretability,369,783
Compact Architecture Design,3.2 Scale-Invariant Feature Transforms (SIFT) for Enhanced Interpretability,Nível 1,Nível 3,0.7686,Compact Architecture Design,A Survey on Visual Transformers > 3 Attention Mechanisms and Learning Processes > 3.2 Scale-Invariant Feature Transforms (SIFT) for Enhanced Interpretability,369,783
Vision Transformer,2.2 Linear Attention Mechanisms,Nível 2,Nível 3,0.768,root > Vision Transformer,A Survey on Visual Transformers > 2 Architectural Innovations in Visual Transformers > 2.2 Linear Attention Mechanisms,54,490
Backbone for Representation Learning,2.1 Global Aggregation in ViTs,Nível 3,Nível 3,0.768,root > Vision Transformer > Backbone for Representation Learning,A Survey on Visual Transformers > 2 Architectural Innovations in Visual Transformers > 2.1 Global Aggregation in ViTs,195,514
Other Tasks,Visual Reasoning,Nível 4,Nível 3,0.768,root > Vision Transformer > High/Mid-level Vision > Other Tasks,A Survey on Visual Transformers > 5 Applications and Performance Analysis > Visual Reasoning,795,204
Image Generation,3.5 Enhancing Efficiency with Uniform Attention,Nível 4,Nível 3,0.768,root > Vision Transformer > Low-level Vision > Image Generation,A Survey on Visual Transformers > 3 Attention Mechanisms and Learning Processes > 3.5 Enhancing Efficiency with Uniform Attention,669,613
Vision Transformer,2.2 Linear Attention Mechanisms,Nível 1,Nível 3,0.768,Vision Transformer,A Survey on Visual Transformers > 2 Architectural Innovations in Visual Transformers > 2.2 Linear Attention Mechanisms,54,490
Backbone for Representation Learning,2.1 Global Aggregation in ViTs,Nível 2,Nível 3,0.768,Vision Transformer > Backbone for Representation Learning,A Survey on Visual Transformers > 2 Architectural Innovations in Visual Transformers > 2.1 Global Aggregation in ViTs,195,514
Other Tasks,Visual Reasoning,Nível 3,Nível 3,0.768,Vision Transformer > High/Mid-level Vision > Other Tasks,A Survey on Visual Transformers > 5 Applications and Performance Analysis > Visual Reasoning,795,204
Image Generation,3.5 Enhancing Efficiency with Uniform Attention,Nível 3,Nível 3,0.768,Vision Transformer > Low-level Vision > Image Generation,A Survey on Visual Transformers > 3 Attention Mechanisms and Learning Processes > 3.5 Enhancing Efficiency with Uniform Attention,669,613
Backbone for Representation Learning,2.1 Global Aggregation in ViTs,Nível 1,Nível 3,0.768,Backbone for Representation Learning,A Survey on Visual Transformers > 2 Architectural Innovations in Visual Transformers > 2.1 Global Aggregation in ViTs,195,514
Other Tasks,Visual Reasoning,Nível 2,Nível 3,0.768,High/Mid-level Vision > Other Tasks,A Survey on Visual Transformers > 5 Applications and Performance Analysis > Visual Reasoning,795,204
Other Tasks,Visual Reasoning,Nível 1,Nível 3,0.768,Other Tasks,A Survey on Visual Transformers > 5 Applications and Performance Analysis > Visual Reasoning,795,204
Image Generation,3.5 Enhancing Efficiency with Uniform Attention,Nível 2,Nível 3,0.768,Low-level Vision > Image Generation,A Survey on Visual Transformers > 3 Attention Mechanisms and Learning Processes > 3.5 Enhancing Efficiency with Uniform Attention,669,613
Image Generation,3.5 Enhancing Efficiency with Uniform Attention,Nível 1,Nível 3,0.768,Image Generation,A Survey on Visual Transformers > 3 Attention Mechanisms and Learning Processes > 3.5 Enhancing Efficiency with Uniform Attention,669,613
Discussions,5.5 Low-Level Vision Tasks,Nível 4,Nível 3,0.7676,root > Vision Transformer > Backbone for Representation Learning > Discussions,A Survey on Visual Transformers > 5 Applications and Performance Analysis > 5.5 Low-Level Vision Tasks,117,1226
Segmentation,6.3 Data Requirements,Nível 4,Nível 3,0.7676,root > Vision Transformer > High/Mid-level Vision > Segmentation,A Survey on Visual Transformers > 6 Challenges and Future Directions > 6.3 Data Requirements,512,704
Image Generation,2.7 Global Dependencies with GrafT,Nível 4,Nível 3,0.7676,root > Vision Transformer > Low-level Vision > Image Generation,A Survey on Visual Transformers > 2 Architectural Innovations in Visual Transformers > 2.7 Global Dependencies with GrafT,669,591
Conclusions and Discussions,2.7 Global Dependencies with GrafT,Nível 2,Nível 3,0.7676,root > Conclusions and Discussions,A Survey on Visual Transformers > 2 Architectural Innovations in Visual Transformers > 2.7 Global Dependencies with GrafT,104,591
Conclusions and Discussions,3.6 Theoretical Foundations of Spatial Structure Learning,Nível 2,Nível 3,0.7676,root > Conclusions and Discussions,A Survey on Visual Transformers > 3 Attention Mechanisms and Learning Processes > 3.6 Theoretical Foundations of Spatial Structure Learning,104,768
