GT_Título,LLM_Título,Nível_GT,Nível_LLM,Similaridade,Caminho_GT,Caminho_LLM,Tamanho_GT,Tamanho_LLM
Discussions,6.4 Future Research Directions,Nível 3,Nível 3,0.8135,Vision Transformer > High/Mid-level Vision > Discussions,A Survey on Visual Transformers > 6 Challenges and Future Directions > 6.4 Future Research Directions,197,870
Image Processing,5.5 Low-Level Vision Tasks,Nível 3,Nível 3,0.8135,Vision Transformer > Low-level Vision > Image Processing,A Survey on Visual Transformers > 5 Applications and Performance Analysis > 5.5 Low-Level Vision Tasks,688,1226
Backbone for Representation Learning,3.9 Principle of Diversity and Redundancy Reduction,Nível 1,Nível 3,0.8135,Backbone for Representation Learning,A Survey on Visual Transformers > 3 Attention Mechanisms and Learning Processes > 3.9 Principle of Diversity and Redundancy Reduction,195,899
Segmentation,5.2 Object Detection,Nível 2,Nível 3,0.8135,High/Mid-level Vision > Segmentation,A Survey on Visual Transformers > 5 Applications and Performance Analysis > 5.2 Object Detection,512,810
Discussions,6.4 Future Research Directions,Nível 2,Nível 3,0.8135,High/Mid-level Vision > Discussions,A Survey on Visual Transformers > 6 Challenges and Future Directions > 6.4 Future Research Directions,197,870
Segmentation,5.2 Object Detection,Nível 1,Nível 3,0.8135,Segmentation,A Survey on Visual Transformers > 5 Applications and Performance Analysis > 5.2 Object Detection,512,810
Discussions,6.4 Future Research Directions,Nível 1,Nível 3,0.8135,Discussions,A Survey on Visual Transformers > 6 Challenges and Future Directions > 6.4 Future Research Directions,197,870
Image Processing,5.5 Low-Level Vision Tasks,Nível 2,Nível 3,0.8135,Low-level Vision > Image Processing,A Survey on Visual Transformers > 5 Applications and Performance Analysis > 5.5 Low-Level Vision Tasks,688,1226
Image Processing,5.5 Low-Level Vision Tasks,Nível 1,Nível 3,0.8135,Image Processing,A Survey on Visual Transformers > 5 Applications and Performance Analysis > 5.5 Low-Level Vision Tasks,688,1226
Future Prospects,2.6 Token Pruning and Merging Techniques,Nível 2,Nível 3,0.8135,Conclusions and Discussions > Future Prospects,A Survey on Visual Transformers > 2 Architectural Innovations in Visual Transformers > 2.6 Token Pruning and Merging Techniques,2535,595
Future Prospects,2.6 Token Pruning and Merging Techniques,Nível 1,Nível 3,0.8135,Future Prospects,A Survey on Visual Transformers > 2 Architectural Innovations in Visual Transformers > 2.6 Token Pruning and Merging Techniques,2535,595
Pure Transformer,3.9 Principle of Diversity and Redundancy Reduction,Nível 4,Nível 3,0.813,root > Vision Transformer > Backbone for Representation Learning > Pure Transformer,A Survey on Visual Transformers > 3 Attention Mechanisms and Learning Processes > 3.9 Principle of Diversity and Redundancy Reduction,1415,899
Self-supervised Representation Learning,6.3 Data Requirements,Nível 4,Nível 3,0.813,root > Vision Transformer > Backbone for Representation Learning > Self-supervised Representation Learning,A Survey on Visual Transformers > 6 Challenges and Future Directions > 6.3 Data Requirements,982,704
Low-level Vision,5.5 Low-Level Vision Tasks,Nível 3,Nível 3,0.813,root > Vision Transformer > Low-level Vision,A Survey on Visual Transformers > 5 Applications and Performance Analysis > 5.5 Low-Level Vision Tasks,62,1226
Pure Transformer,3.9 Principle of Diversity and Redundancy Reduction,Nível 3,Nível 3,0.813,Vision Transformer > Backbone for Representation Learning > Pure Transformer,A Survey on Visual Transformers > 3 Attention Mechanisms and Learning Processes > 3.9 Principle of Diversity and Redundancy Reduction,1415,899
Self-supervised Representation Learning,6.3 Data Requirements,Nível 3,Nível 3,0.813,Vision Transformer > Backbone for Representation Learning > Self-supervised Representation Learning,A Survey on Visual Transformers > 6 Challenges and Future Directions > 6.3 Data Requirements,982,704
Low-level Vision,5.5 Low-Level Vision Tasks,Nível 2,Nível 3,0.813,Vision Transformer > Low-level Vision,A Survey on Visual Transformers > 5 Applications and Performance Analysis > 5.5 Low-Level Vision Tasks,62,1226
Pure Transformer,3.9 Principle of Diversity and Redundancy Reduction,Nível 2,Nível 3,0.813,Backbone for Representation Learning > Pure Transformer,A Survey on Visual Transformers > 3 Attention Mechanisms and Learning Processes > 3.9 Principle of Diversity and Redundancy Reduction,1415,899
Self-supervised Representation Learning,6.3 Data Requirements,Nível 2,Nível 3,0.813,Backbone for Representation Learning > Self-supervised Representation Learning,A Survey on Visual Transformers > 6 Challenges and Future Directions > 6.3 Data Requirements,982,704
Pure Transformer,3.9 Principle of Diversity and Redundancy Reduction,Nível 1,Nível 3,0.813,Pure Transformer,A Survey on Visual Transformers > 3 Attention Mechanisms and Learning Processes > 3.9 Principle of Diversity and Redundancy Reduction,1415,899
Self-supervised Representation Learning,6.3 Data Requirements,Nível 1,Nível 3,0.813,Self-supervised Representation Learning,A Survey on Visual Transformers > 6 Challenges and Future Directions > 6.3 Data Requirements,982,704
Low-level Vision,5.5 Low-Level Vision Tasks,Nível 1,Nível 3,0.813,Low-level Vision,A Survey on Visual Transformers > 5 Applications and Performance Analysis > 5.5 Low-Level Vision Tasks,62,1226
Backbone for Representation Learning,3.6 Theoretical Foundations of Spatial Structure Learning,Nível 3,Nível 3,0.8125,root > Vision Transformer > Backbone for Representation Learning,A Survey on Visual Transformers > 3 Attention Mechanisms and Learning Processes > 3.6 Theoretical Foundations of Spatial Structure Learning,195,768
Backbone for Representation Learning,3.6 Theoretical Foundations of Spatial Structure Learning,Nível 2,Nível 3,0.8125,Vision Transformer > Backbone for Representation Learning,A Survey on Visual Transformers > 3 Attention Mechanisms and Learning Processes > 3.6 Theoretical Foundations of Spatial Structure Learning,195,768
Backbone for Representation Learning,3.6 Theoretical Foundations of Spatial Structure Learning,Nível 1,Nível 3,0.8125,Backbone for Representation Learning,A Survey on Visual Transformers > 3 Attention Mechanisms and Learning Processes > 3.6 Theoretical Foundations of Spatial Structure Learning,195,768
Pure Transformer,3.2 Scale-Invariant Feature Transforms (SIFT) for Enhanced Interpretability,Nível 4,Nível 3,0.812,root > Vision Transformer > Backbone for Representation Learning > Pure Transformer,A Survey on Visual Transformers > 3 Attention Mechanisms and Learning Processes > 3.2 Scale-Invariant Feature Transforms (SIFT) for Enhanced Interpretability,1415,783
Low-level Video Processing,5.4 Video Understanding,Nível 4,Nível 3,0.812,root > Vision Transformer > Video Processing > Low-level Video Processing,A Survey on Visual Transformers > 5 Applications and Performance Analysis > 5.4 Video Understanding,145,694
Pure Transformer,3.2 Scale-Invariant Feature Transforms (SIFT) for Enhanced Interpretability,Nível 3,Nível 3,0.812,Vision Transformer > Backbone for Representation Learning > Pure Transformer,A Survey on Visual Transformers > 3 Attention Mechanisms and Learning Processes > 3.2 Scale-Invariant Feature Transforms (SIFT) for Enhanced Interpretability,1415,783
Low-level Video Processing,5.4 Video Understanding,Nível 3,Nível 3,0.812,Vision Transformer > Video Processing > Low-level Video Processing,A Survey on Visual Transformers > 5 Applications and Performance Analysis > 5.4 Video Understanding,145,694
Pure Transformer,3.2 Scale-Invariant Feature Transforms (SIFT) for Enhanced Interpretability,Nível 2,Nível 3,0.812,Backbone for Representation Learning > Pure Transformer,A Survey on Visual Transformers > 3 Attention Mechanisms and Learning Processes > 3.2 Scale-Invariant Feature Transforms (SIFT) for Enhanced Interpretability,1415,783
Pure Transformer,3.2 Scale-Invariant Feature Transforms (SIFT) for Enhanced Interpretability,Nível 1,Nível 3,0.812,Pure Transformer,A Survey on Visual Transformers > 3 Attention Mechanisms and Learning Processes > 3.2 Scale-Invariant Feature Transforms (SIFT) for Enhanced Interpretability,1415,783
Low-level Video Processing,5.4 Video Understanding,Nível 2,Nível 3,0.812,Video Processing > Low-level Video Processing,A Survey on Visual Transformers > 5 Applications and Performance Analysis > 5.4 Video Understanding,145,694
Low-level Video Processing,5.4 Video Understanding,Nível 1,Nível 3,0.812,Low-level Video Processing,A Survey on Visual Transformers > 5 Applications and Performance Analysis > 5.4 Video Understanding,145,694
Discussions,3.2 Scale-Invariant Feature Transforms (SIFT) for Enhanced Interpretability,Nível 4,Nível 3,0.8115,root > Vision Transformer > High/Mid-level Vision > Discussions,A Survey on Visual Transformers > 3 Attention Mechanisms and Learning Processes > 3.2 Scale-Invariant Feature Transforms (SIFT) for Enhanced Interpretability,197,783
Image Generation,5.5 Low-Level Vision Tasks,Nível 4,Nível 3,0.8115,root > Vision Transformer > Low-level Vision > Image Generation,A Survey on Visual Transformers > 5 Applications and Performance Analysis > 5.5 Low-Level Vision Tasks,669,1226
Pruning and Decomposition,3.1 Understanding Self-Attention Mechanisms in ViTs,Nível 4,Nível 3,0.8115,root > Vision Transformer > Efficient Transformer > Pruning and Decomposition,A Survey on Visual Transformers > 3 Attention Mechanisms and Learning Processes > 3.1 Understanding Self-Attention Mechanisms in ViTs,479,793
Pruning and Decomposition,3.6 Theoretical Foundations of Spatial Structure Learning,Nível 4,Nível 3,0.8115,root > Vision Transformer > Efficient Transformer > Pruning and Decomposition,A Survey on Visual Transformers > 3 Attention Mechanisms and Learning Processes > 3.6 Theoretical Foundations of Spatial Structure Learning,479,768
Compact Architecture Design,3.6 Theoretical Foundations of Spatial Structure Learning,Nível 4,Nível 3,0.8115,root > Vision Transformer > Efficient Transformer > Compact Architecture Design,A Survey on Visual Transformers > 3 Attention Mechanisms and Learning Processes > 3.6 Theoretical Foundations of Spatial Structure Learning,369,768
Discussions,3.2 Scale-Invariant Feature Transforms (SIFT) for Enhanced Interpretability,Nível 3,Nível 3,0.8115,Vision Transformer > High/Mid-level Vision > Discussions,A Survey on Visual Transformers > 3 Attention Mechanisms and Learning Processes > 3.2 Scale-Invariant Feature Transforms (SIFT) for Enhanced Interpretability,197,783
Image Generation,5.5 Low-Level Vision Tasks,Nível 3,Nível 3,0.8115,Vision Transformer > Low-level Vision > Image Generation,A Survey on Visual Transformers > 5 Applications and Performance Analysis > 5.5 Low-Level Vision Tasks,669,1226
Pruning and Decomposition,3.1 Understanding Self-Attention Mechanisms in ViTs,Nível 3,Nível 3,0.8115,Vision Transformer > Efficient Transformer > Pruning and Decomposition,A Survey on Visual Transformers > 3 Attention Mechanisms and Learning Processes > 3.1 Understanding Self-Attention Mechanisms in ViTs,479,793
Pruning and Decomposition,3.6 Theoretical Foundations of Spatial Structure Learning,Nível 3,Nível 3,0.8115,Vision Transformer > Efficient Transformer > Pruning and Decomposition,A Survey on Visual Transformers > 3 Attention Mechanisms and Learning Processes > 3.6 Theoretical Foundations of Spatial Structure Learning,479,768
Compact Architecture Design,3.6 Theoretical Foundations of Spatial Structure Learning,Nível 3,Nível 3,0.8115,Vision Transformer > Efficient Transformer > Compact Architecture Design,A Survey on Visual Transformers > 3 Attention Mechanisms and Learning Processes > 3.6 Theoretical Foundations of Spatial Structure Learning,369,768
Discussions,3.2 Scale-Invariant Feature Transforms (SIFT) for Enhanced Interpretability,Nível 2,Nível 3,0.8115,High/Mid-level Vision > Discussions,A Survey on Visual Transformers > 3 Attention Mechanisms and Learning Processes > 3.2 Scale-Invariant Feature Transforms (SIFT) for Enhanced Interpretability,197,783
Discussions,3.2 Scale-Invariant Feature Transforms (SIFT) for Enhanced Interpretability,Nível 1,Nível 3,0.8115,Discussions,A Survey on Visual Transformers > 3 Attention Mechanisms and Learning Processes > 3.2 Scale-Invariant Feature Transforms (SIFT) for Enhanced Interpretability,197,783
Image Generation,5.5 Low-Level Vision Tasks,Nível 2,Nível 3,0.8115,Low-level Vision > Image Generation,A Survey on Visual Transformers > 5 Applications and Performance Analysis > 5.5 Low-Level Vision Tasks,669,1226
Image Generation,5.5 Low-Level Vision Tasks,Nível 1,Nível 3,0.8115,Image Generation,A Survey on Visual Transformers > 5 Applications and Performance Analysis > 5.5 Low-Level Vision Tasks,669,1226
Pruning and Decomposition,3.1 Understanding Self-Attention Mechanisms in ViTs,Nível 2,Nível 3,0.8115,Efficient Transformer > Pruning and Decomposition,A Survey on Visual Transformers > 3 Attention Mechanisms and Learning Processes > 3.1 Understanding Self-Attention Mechanisms in ViTs,479,793
Pruning and Decomposition,3.6 Theoretical Foundations of Spatial Structure Learning,Nível 2,Nível 3,0.8115,Efficient Transformer > Pruning and Decomposition,A Survey on Visual Transformers > 3 Attention Mechanisms and Learning Processes > 3.6 Theoretical Foundations of Spatial Structure Learning,479,768
Compact Architecture Design,3.6 Theoretical Foundations of Spatial Structure Learning,Nível 2,Nível 3,0.8115,Efficient Transformer > Compact Architecture Design,A Survey on Visual Transformers > 3 Attention Mechanisms and Learning Processes > 3.6 Theoretical Foundations of Spatial Structure Learning,369,768
